"","Torque","Speed","Angle"
"2874",-113.579,-29.681,-33.772
"2875",-114.067,-30.072,-33.89
"2876",-114.067,-30.072,-34.007
"2877",-114.067,-30.072,-34.124
"2878",-114.311,-30.072,-34.242
"2879",-114.311,-29.681,-34.358
"2880",-114.799,-30.072,-34.475
"2881",-115.287,-29.681,-34.591
"2882",-115.043,-30.072,-34.709
"2883",-115.532,-30.072,-34.826
"2884",-115.043,-30.072,-34.944
"2885",-115.532,-30.072,-35.061
"2886",-115.776,-30.072,-35.179
"2887",-115.776,-29.681,-35.295
"2888",-115.287,-30.072,-35.412
"2889",-115.287,-30.072,-35.53
"2890",-115.532,-30.072,-35.647
"2891",-115.532,-30.072,-35.764
"2892",-115.532,-29.681,-35.88
"2893",-115.043,-29.681,-35.996
"2894",-114.799,-30.072,-36.114
"2895",-114.799,-30.072,-36.231
"2896",-115.043,-30.072,-36.349
"2897",-114.799,-29.681,-36.465
"2898",-114.555,-30.072,-36.582
"2899",-114.555,-30.072,-36.7
"2900",-114.311,-29.681,-36.816
"2901",-114.555,-30.072,-36.933
"2902",-114.555,-30.072,-37.05
"2903",-114.555,-30.072,-37.168
"2904",-114.799,-29.681,-37.284
"2905",-114.799,-30.072,-37.401
"2906",-114.311,-30.072,-37.519
"2907",-114.555,-30.072,-37.636
"2908",-115.287,-30.072,-37.754
"2909",-115.532,-29.681,-37.87
"2910",-115.287,-30.072,-37.987
"2911",-115.532,-30.072,-38.105
"2912",-115.776,-30.072,-38.222
"2913",-116.264,-30.072,-38.34
"2914",-116.508,-30.072,-38.457
"2915",-116.752,-29.681,-38.573
"2916",-116.508,-30.072,-38.69
"2917",-116.508,-29.681,-38.806
"2918",-116.752,-30.462,-38.925
"2919",-116.752,-29.681,-39.041
"2920",-116.752,-30.072,-39.159
"2921",-116.752,-30.072,-39.276
"2922",-116.264,-30.072,-39.394
"2923",-116.752,-29.681,-39.51
"2924",-116.508,-30.072,-39.627
"2925",-116.996,-30.072,-39.745
"2926",-116.996,-30.072,-39.862
"2927",-116.996,-30.072,-39.98
"2928",-117.241,-30.072,-40.097
"2929",-117.485,-29.681,-40.213
"2930",-117.973,-30.072,-40.33
"2931",-117.973,-30.072,-40.448
"2932",-117.973,-29.681,-40.564
"2933",-118.217,-30.072,-40.681
"2934",-117.729,-30.072,-40.799
"2935",-117.241,-30.072,-40.916
"2936",-117.485,-30.072,-41.034
"2937",-117.241,-29.681,-41.15
"2938",-117.241,-30.072,-41.267
"2939",-116.508,-30.072,-41.385
"2940",-116.508,-29.681,-41.501
"2941",-116.752,-30.072,-41.618
"2942",-116.752,-30.072,-41.735
"2943",-116.752,-30.072,-41.853
"2944",-116.508,-29.681,-41.969
"2945",-116.508,-30.072,-42.086
"2946",-116.996,-30.072,-42.204
"2947",-116.996,-29.681,-42.32
"2948",-116.752,-30.072,-42.437
"2949",-116.508,-30.072,-42.555
"2950",-116.264,-30.072,-42.672
"2951",-116.508,-30.072,-42.79
"2952",-116.264,-29.681,-42.906
"2953",-116.264,-30.072,-43.023
"2954",-116.264,-29.681,-43.139
"2955",-115.532,-30.072,-43.256
"2956",-115.532,-30.072,-43.374
"2957",-115.532,-30.072,-43.491
"2958",-115.532,-30.072,-43.609
"2959",-115.287,-29.681,-43.725
"2960",-115.043,-30.072,-43.842
"2961",-115.043,-30.072,-43.96
"2962",-115.287,-30.072,-44.077
"2963",-115.043,-29.681,-44.193
"2964",-114.799,-30.072,-44.311
"2965",-114.799,-30.072,-44.428
"2966",-114.799,-30.072,-44.546
"2967",-115.287,-29.681,-44.661
"2968",-114.799,-30.072,-44.779
"2969",-114.799,-30.072,-44.896
"2970",-115.043,-30.072,-45.014
"2971",-114.799,-29.681,-45.13
"2972",-115.043,-30.072,-45.247
"2973",-115.287,-30.072,-45.365
"2974",-115.287,-30.072,-45.482
"2975",-115.043,-29.681,-45.598
"2976",-114.799,-30.462,-45.717
"2977",-115.043,-29.681,-45.833
"2978",-115.043,-30.072,-45.951
"2979",-114.799,-30.072,-46.068
"2980",-114.555,-30.072,-46.186
"2981",-114.555,-29.681,-46.301
"2982",-115.043,-30.072,-46.419
"2983",-114.555,-30.072,-46.536
"2984",-115.043,-30.072,-46.654
"2985",-114.799,-29.681,-46.77
"2986",-115.043,-30.072,-46.887
"2987",-115.287,-30.072,-47.005
"2988",-115.532,-30.072,-47.122
"2989",-115.532,-29.681,-47.238
"2990",-114.555,-30.462,-47.357
"2991",-115.776,-29.681,-47.473
"2992",-116.02,-30.072,-47.591
"2993",-116.264,-30.072,-47.708
"2994",-116.752,-29.681,-47.824
"2995",-116.752,-30.072,-47.941
"2996",-116.508,-29.681,-48.057
"2997",-116.752,-30.072,-48.175
"2998",-116.508,-30.072,-48.292
"2999",-116.508,-30.072,-48.41
"3000",-116.264,-30.072,-48.527
"3001",-115.776,-29.681,-48.643
"3002",-115.532,-30.072,-48.761
"3003",-115.532,-29.681,-48.877
"3004",-116.02,-30.072,-48.994
"3005",-114.799,-30.072,-49.112
"3006",-114.555,-30.072,-49.229
"3007",-114.555,-30.072,-49.346
"3008",-114.555,-30.072,-49.464
"3009",-114.799,-29.681,-49.58
"3010",-114.555,-29.681,-49.696
"3011",-114.311,-30.462,-49.815
"3012",-114.799,-30.072,-49.932
"3013",-114.799,-30.072,-50.05
"3014",-114.799,-29.681,-50.166
"3015",-114.555,-30.072,-50.283
"3016",-114.555,-30.072,-50.401
"3017",-114.799,-29.681,-50.517
"3018",-114.311,-29.681,-50.632
"3019",-114.067,-30.462,-50.751
"3020",-113.823,-30.072,-50.869
"3021",-113.579,-30.072,-50.986
"3022",-114.067,-29.681,-51.102
"3023",-114.067,-29.681,-51.218
"3024",-113.823,-30.072,-51.336
"3025",-113.334,-30.072,-51.453
"3026",-113.334,-30.072,-51.571
"3027",-113.334,-30.072,-51.688
"3028",-113.823,-30.072,-51.806
"3029",-113.334,-29.681,-51.922
"3030",-113.09,-30.072,-52.039
"3031",-112.846,-30.072,-52.157
"3032",-113.09,-30.072,-52.274
"3033",-113.09,-30.072,-52.391
"3034",-113.09,-29.681,-52.507
"3035",-112.602,-30.072,-52.625
"3036",-112.358,-29.681,-52.741
"3037",-112.846,-30.072,-52.858
"3038",-112.358,-30.072,-52.976
"3039",-112.358,-30.072,-53.093
"3040",-112.358,-30.072,-53.211
"3041",-112.602,-30.072,-53.328
"3042",-112.602,-29.681,-53.444
"3043",-112.358,-30.072,-53.562
"3044",-112.114,-29.681,-53.677
"3045",-112.114,-30.072,-53.795
"3046",-112.358,-30.072,-53.912
"3047",-112.358,-30.072,-54.03
"3048",-112.602,-29.681,-54.146
"3049",-112.114,-30.072,-54.263
"3050",-112.358,-30.072,-54.381
"3051",-112.358,-30.072,-54.498
"3052",-112.358,-29.681,-54.614
"3053",-111.87,-30.072,-54.732
"3054",-111.625,-30.072,-54.849
"3055",-112.114,-30.072,-54.967
"3056",-112.114,-30.072,-55.084
"3057",-111.87,-29.681,-55.2
"3058",-111.137,-30.072,-55.317
"3059",-111.137,-30.072,-55.435
"3060",-111.137,-30.072,-55.552
"3061",-111.625,-29.681,-55.668
"3062",-111.87,-30.072,-55.786
"3063",-112.114,-30.072,-55.903
"3064",-112.114,-29.681,-56.019
"3065",-112.358,-30.072,-56.137
"3066",-112.846,-30.072,-56.254
"3067",-113.09,-30.072,-56.372
"3068",-113.334,-30.072,-56.489
"3069",-112.846,-29.681,-56.605
"3070",-112.846,-30.072,-56.723
"3071",-113.09,-30.072,-56.84
"3072",-113.09,-30.072,-56.957
"3073",-112.846,-30.072,-57.075
"3074",-112.602,-29.681,-57.191
"3075",-112.358,-30.072,-57.308
"3076",-112.846,-30.072,-57.426
"3077",-112.846,-29.681,-57.542
"3078",-112.846,-30.072,-57.659
"3079",-112.602,-30.072,-57.777
"3080",-112.602,-30.072,-57.894
"3081",-112.846,-30.072,-58.012
"3082",-113.09,-30.072,-58.129
"3083",-113.334,-30.072,-58.247
"3084",-113.579,-29.681,-58.362
"3085",-113.334,-30.072,-58.48
"3086",-113.09,-30.072,-58.597
"3087",-113.09,-29.681,-58.713
"3088",-113.579,-30.072,-58.831
"3089",-113.579,-30.072,-58.948
"3090",-113.334,-30.072,-59.066
"3091",-113.09,-29.681,-59.182
"3092",-113.823,-30.072,-59.299
"3093",-113.823,-30.072,-59.417
"3094",-114.067,-30.072,-59.534
"3095",-113.579,-29.681,-59.65
"3096",-114.067,-30.072,-59.768
"3097",-114.067,-30.072,-59.885
"3098",-114.311,-30.072,-60.002
"3099",-113.823,-29.681,-60.118
"3100",-113.579,-30.072,-60.236
"3101",-113.579,-30.072,-60.353
"3102",-114.067,-29.681,-60.469
"3103",-113.823,-30.072,-60.587
"3104",-113.09,-30.072,-60.704
"3105",-113.09,-30.072,-60.822
"3106",-113.579,-29.681,-60.938
"3107",-113.579,-30.072,-61.055
"3108",-113.09,-30.072,-61.173
"3109",-113.09,-29.681,-61.288
"3110",-113.09,-30.072,-61.406
"3111",-112.846,-30.072,-61.523
"3112",-113.334,-30.072,-61.641
"3113",-113.09,-29.681,-61.757
"3114",-113.09,-30.072,-61.874
"3115",-112.846,-30.072,-61.992
"3116",-113.09,-30.072,-62.109
"3117",-113.09,-30.072,-62.227
"3118",-113.334,-30.072,-62.344
"3119",-112.846,-29.681,-62.46
"3120",-113.09,-30.072,-62.578
"3121",-113.09,-30.072,-62.695
"3122",-112.846,-30.072,-62.813
"3123",-112.358,-29.681,-62.928
"3124",-112.114,-30.072,-63.046
"3125",-112.358,-30.072,-63.163
"3126",-111.625,-30.072,-63.281
"3127",-111.87,-29.681,-63.397
"3128",-111.381,-30.072,-63.514
"3129",-111.137,-30.072,-63.632
"3130",-110.893,-30.072,-63.749
"3131",-110.893,-29.681,-63.865
"3132",-110.649,-30.072,-63.983
"3133",-109.916,-30.072,-64.1
"3134",-109.672,-30.072,-64.218
"3135",-109.916,-30.072,-64.335
"3136",-109.916,-30.072,-64.452
"3137",-109.184,-29.681,-64.568
"3138",-109.184,-30.072,-64.686
"3139",-108.94,-29.681,-64.802
"3140",-109.184,-30.072,-64.919
"3141",-108.94,-30.072,-65.037
"3142",-108.452,-30.072,-65.154
"3143",-107.963,-30.072,-65.272
"3144",-108.452,-29.681,-65.388
"3145",-107.719,-30.072,-65.505
"3146",-107.475,-29.681,-65.621
"3147",-107.231,-30.072,-65.739
"3148",-107.231,-30.072,-65.856
"3149",-107.231,-30.072,-65.973
"3150",-106.743,-29.681,-66.089
"3151",-106.498,-30.072,-66.207
"3152",-106.254,-30.072,-66.324
"3153",-106.498,-29.681,-66.44
"3154",-106.01,-30.072,-66.558
"3155",-106.01,-30.072,-66.675
"3156",-105.766,-29.681,-66.791
"3157",-106.01,-30.072,-66.909
"3158",-106.01,-30.072,-67.026
"3159",-106.01,-30.072,-67.144
"3160",-105.766,-29.681,-67.259
"3161",-105.278,-30.072,-67.377
"3162",-105.278,-30.072,-67.494
"3163",-105.278,-30.072,-67.612
"3164",-105.766,-29.681,-67.728
"3165",-105.278,-30.072,-67.845
"3166",-105.522,-30.072,-67.963
"3167",-105.278,-30.072,-68.08
"3168",-105.522,-30.072,-68.198
"3169",-105.766,-30.072,-68.315
"3170",-105.278,-29.681,-68.431
"3171",-105.522,-29.681,-68.547
"3172",-105.766,-30.072,-68.665
"3173",-105.766,-30.462,-68.784
"3174",-105.522,-30.072,-68.901
"3175",-105.766,-29.681,-69.017
"3176",-106.01,-30.072,-69.134
"3177",-106.01,-29.681,-69.25
"3178",-105.522,-30.072,-69.368
"3179",-105.766,-30.072,-69.485
"3180",-105.522,-30.072,-69.603
"3181",-105.766,-30.072,-69.72
"3182",-105.766,-29.681,-69.836
"3183",-105.278,-30.072,-69.954
"3184",-105.034,-30.072,-70.071
"3185",-104.789,-30.072,-70.189
"3186",-105.034,-29.681,-70.305
"3187",-104.545,-30.462,-70.423
"3188",-104.057,-29.681,-70.539
"3189",-103.813,-30.072,-70.657
"3190",-104.057,-29.681,-70.773
"3191",-103.813,-30.072,-70.89
"3192",-103.325,-30.072,-71.008
"3193",-103.08,-29.681,-71.124
"3194",-103.08,-30.072,-71.241
"3195",-103.569,-30.072,-71.359
"3196",-103.569,-30.072,-71.476
"3197",-103.325,-29.681,-71.592
"3198",-103.325,-30.072,-71.71
"3199",-103.813,-30.072,-71.827
"3200",-103.569,-30.072,-71.944
"3201",-102.836,-30.072,-72.062
"3202",-103.08,-30.072,-72.179
"3203",-102.836,-29.681,-72.295
"3204",-102.348,-29.681,-72.411
"3205",-102.104,-30.072,-72.529
"3206",-102.104,-30.072,-72.646
"3207",-101.371,-30.072,-72.764
"3208",-101.616,-30.072,-72.881
"3209",-101.371,-29.681,-72.997
"3210",-101.371,-30.072,-73.115
"3211",-100.883,-29.681,-73.231
"3212",-100.883,-30.072,-73.348
"3213",-101.371,-30.072,-73.465
"3214",-101.371,-30.072,-73.583
"3215",-100.883,-30.072,-73.7
"3216",-101.127,-29.681,-73.816
"3217",-101.371,-30.072,-73.934
"3218",-100.883,-30.072,-74.051
"3219",-100.639,-30.072,-74.169
"3220",-101.127,-30.072,-74.286
"3221",-100.883,-30.072,-74.404
"3222",-100.395,-29.681,-74.52
"3223",-100.639,-30.072,-74.637
"3224",-100.151,-29.681,-74.753
"3225",-99.662,-30.072,-74.87
"3226",-99.174,-30.072,-74.988
"3227",-99.418,-30.072,-75.105
"3228",-99.418,-29.681,-75.221
"3229",-98.93,-30.072,-75.339
"3230",-98.686,-30.072,-75.456
"3231",-98.93,-29.681,-75.572
"3232",-98.93,-30.462,-75.691
"3233",-99.174,-29.681,-75.807
"3234",-98.686,-30.072,-75.925
"3235",-98.686,-30.072,-76.042
"3236",-98.93,-30.072,-76.16
"3237",-98.686,-29.681,-76.276
"3238",-97.954,-30.072,-76.393
"3239",-97.954,-30.072,-76.51
"3240",-97.954,-30.072,-76.628
"3241",-97.221,-29.681,-76.744
"3242",-96.977,-30.072,-76.861
"3243",-97.221,-30.072,-76.979
"3244",-96.733,-30.072,-77.096
"3245",-96.733,-29.681,-77.212
"3246",-96.489,-30.072,-77.33
"3247",-96.733,-30.072,-77.447
"3248",-96.733,-29.681,-77.563
"3249",-96.489,-30.072,-77.681
"3250",-96.245,-30.072,-77.798
"3251",-96.733,-30.072,-77.915
"3252",-96,-29.681,-78.031
"3253",-95.756,-30.072,-78.149
"3254",-96,-30.072,-78.266
"3255",-95.756,-29.681,-78.382
"3256",-95.024,-30.072,-78.5
"3257",-95.268,-30.072,-78.617
"3258",-95.268,-30.072,-78.735
"3259",-94.78,-29.681,-78.851
"3260",-94.536,-30.072,-78.968
"3261",-94.78,-30.072,-79.086
"3262",-94.78,-29.681,-79.202
"3263",-94.291,-30.462,-79.321
"3264",-94.536,-29.681,-79.436
"3265",-94.536,-30.072,-79.554
"3266",-94.536,-29.681,-79.67
"3267",-94.047,-30.072,-79.787
"3268",-94.291,-30.072,-79.905
"3269",-94.291,-30.072,-80.022
"3270",-94.291,-30.072,-80.14
"3271",-93.803,-29.681,-80.256
"3272",-94.047,-30.072,-80.373
"3273",-94.047,-30.072,-80.491
"3274",-93.803,-30.072,-80.608
"3275",-93.803,-30.072,-80.726
"3276",-94.291,-29.681,-80.841
"3277",-93.559,-30.072,-80.959
"3278",-93.803,-29.681,-81.075
"3279",-93.559,-30.072,-81.192
"3280",-93.315,-30.072,-81.31
"3281",-92.582,-30.072,-81.427
"3282",-92.582,-30.072,-81.545
"3283",-92.582,-30.072,-81.662
"3284",-91.85,-29.681,-81.778
"3285",-91.85,-29.681,-81.894
"3286",-91.85,-30.462,-82.013
"3287",-91.606,-30.072,-82.131
"3288",-90.629,-29.681,-82.247
"3289",-90.629,-30.072,-82.364
"3290",-90.385,-30.072,-82.481
"3291",-90.141,-29.681,-82.597
"3292",-89.897,-30.072,-82.715
"3293",-90.141,-30.072,-82.832
"3294",-89.164,-30.072,-82.95
"3295",-88.92,-29.681,-83.066
"3296",-89.164,-30.072,-83.183
"3297",-88.92,-30.072,-83.301
"3298",-88.188,-30.072,-83.418
"3299",-88.188,-29.681,-83.534
"3300",-87.944,-30.072,-83.652
"3301",-87.211,-29.681,-83.768
"3302",-87.455,-30.072,-83.885
"3303",-86.967,-30.072,-84.002
"3304",-86.479,-30.072,-84.12
"3305",-86.479,-29.681,-84.236
"3306",-86.235,-30.072,-84.353
"3307",-86.479,-30.072,-84.471
"3308",-86.235,-29.681,-84.587
"3309",-85.746,-30.072,-84.704
"3310",-85.746,-30.072,-84.822
"3311",-85.746,-30.072,-84.939
"3312",-85.014,-30.072,-85.057
"3313",-85.258,-29.681,-85.173
"3314",-85.014,-30.072,-85.29
"3315",-84.526,-30.072,-85.407
"3316",-84.526,-30.072,-85.525
"3317",-84.526,-29.681,-85.641
"3318",-84.037,-30.072,-85.758
"3319",-84.282,-30.072,-85.876
"3320",-84.282,-30.072,-85.993
"3321",-83.793,-29.681,-86.109
"3322",-83.793,-30.072,-86.227
"3323",-83.793,-30.072,-86.344
"3324",-83.305,-30.072,-86.462
"3325",-83.305,-29.681,-86.578
"3326",-82.817,-30.072,-86.695
"3327",-82.329,-30.072,-86.813
"3328",-82.084,-29.681,-86.928
"3329",-81.84,-30.072,-87.046
"3330",-80.864,-30.072,-87.163
"3331",-81.108,-30.072,-87.281
"3332",-80.375,-29.681,-87.397
"3333",-80.375,-30.072,-87.514
"3334",-80.375,-30.072,-87.632
"3335",-79.643,-30.072,-87.749
"3336",-79.643,-29.681,-87.865
"3337",-79.887,-30.072,-87.983
"3338",-79.643,-30.072,-88.1
"3339",-79.887,-30.072,-88.218
"3340",-79.643,-29.681,-88.333
"3341",-80.131,-30.072,-88.451
"3342",-80.375,-30.072,-88.568
"3343",-80.62,-30.072,-88.686
"3344",-80.864,-29.681,-88.802
"3345",-80.864,-29.291,-88.916
"3346",-81.84,-28.9,-89.029
"3347",-81.352,-28.119,-89.139
"3348",-81.596,-26.947,-89.244
"3349",-81.596,-26.947,-89.35
"3350",-81.596,-26.166,-89.452
"3351",-81.84,-25.385,-89.551
"3352",-81.596,-23.823,-89.644
"3353",-80.864,-22.651,-89.732
"3354",-80.864,-21.87,-89.818
"3355",-80.864,-20.699,-89.899
"3356",-80.864,-20.308,-89.978
"3357",-80.864,-19.137,-90.053
"3358",-80.131,-18.746,-90.126
"3359",-80.375,-18.355,-90.198
"3360",-80.62,-17.184,-90.265
"3361",-80.131,-16.403,-90.329
"3362",-80.375,-15.231,-90.388
"3363",-79.399,-15.231,-90.448
"3364",-79.155,-14.841,-90.506
"3365",-78.911,-14.45,-90.562
"3366",-78.422,-13.669,-90.616
"3367",-78.178,-12.888,-90.666
"3368",-77.202,-12.107,-90.713
"3369",-76.957,-11.716,-90.759
"3370",-77.202,-11.326,-90.803
"3371",-76.713,-11.326,-90.848
"3372",-77.202,-10.545,-90.889
"3373",-76.957,-10.154,-90.928
"3374",-77.202,-9.764,-90.967
"3375",-77.202,-9.373,-91.003
"3376",-77.69,-8.982,-91.038
"3377",-77.202,-8.592,-91.072
"3378",-76.957,-8.592,-91.105
"3379",-76.469,-7.811,-91.136
"3380",-76.469,-7.811,-91.166
"3381",-75.981,-7.42,-91.195
"3382",-74.76,-7.03,-91.223
"3383",-74.516,-6.639,-91.249
"3384",-73.539,-6.639,-91.275
"3385",-73.539,-6.249,-91.299
"3386",-73.051,-5.858,-91.322
"3387",-73.539,-5.858,-91.345
"3388",-73.295,-5.468,-91.366
"3389",-74.028,-5.077,-91.386
"3390",-74.516,-5.077,-91.406
"3391",-74.76,-5.077,-91.426
"3392",-75.004,-5.077,-91.446
"3393",-75.493,-4.296,-91.462
"3394",-74.516,-4.296,-91.479
"3395",-74.028,-4.296,-91.496
"3396",-73.295,-3.905,-91.511
"3397",-72.563,-3.905,-91.526
"3398",-71.098,-3.905,-91.542
"3399",-70.61,-3.515,-91.555
"3400",-69.389,-3.515,-91.569
"3401",-68.901,-3.124,-91.581
"3402",-67.924,-3.124,-91.594
"3403",-67.924,-2.734,-91.604
"3404",-67.924,-2.734,-91.615
"3405",-68.168,-2.734,-91.626
"3406",-68.412,-2.734,-91.636
"3407",-68.412,-2.734,-91.647
"3408",-69.145,-2.343,-91.656
"3409",-69.389,-2.734,-91.667
"3410",-68.901,-1.953,-91.674
"3411",-69.145,-2.343,-91.684
"3412",-68.412,-1.953,-91.691
"3413",-67.924,-1.953,-91.699
"3414",-66.948,-1.953,-91.706
"3415",-65.727,-1.953,-91.714
"3416",-64.75,-1.953,-91.722
"3417",-64.018,-1.562,-91.728
"3418",-63.286,-1.562,-91.734
"3419",-62.065,-1.562,-91.74
"3420",-61.332,-1.562,-91.746
"3421",-60.112,-1.172,-91.751
"3422",-59.623,-1.562,-91.757
"3423",-59.135,-1.172,-91.761
"3424",-58.159,-0.391,-91.763
"3425",-58.159,0,-91.763
"3426",-57.426,0.391,-91.761
"3427",-57.426,0,-91.761
"3428",-56.938,0,-91.761
"3429",-56.694,0,-91.761
"3430",-56.938,0,-91.761
"3431",-56.45,0,-91.761
"3432",-56.694,0,-91.761
"3433",-56.45,0,-91.761
"3434",-55.961,0,-91.761
"3435",-55.961,0,-91.761
"3436",-54.985,0,-91.761
"3437",-54.496,0,-91.761
"3438",-53.52,0,-91.761
"3439",-52.543,0,-91.761
"3440",-51.567,0,-91.761
"3441",-49.614,0,-91.761
"3442",-48.393,0,-91.761
"3443",-46.196,0,-91.761
"3444",-44.243,0,-91.761
"3445",-42.289,0,-91.761
"3446",-39.36,0,-91.761
"3447",-37.407,0,-91.761
"3448",-34.721,0,-91.761
"3449",-32.768,0,-91.761
"3450",-30.327,0,-91.761
"3451",-28.618,0.391,-91.76
"3452",-26.176,0,-91.76
"3453",-24.711,0,-91.76
"3454",-22.758,0,-91.76
"3455",-22.026,0,-91.76
"3456",-20.805,0,-91.76
"3457",-20.561,0.391,-91.758
"3458",-20.073,0,-91.758
"3459",-20.073,0,-91.758
"3460",-20.317,0,-91.758
"3461",-20.805,0,-91.758
"3462",-21.293,0,-91.758
"3463",-21.538,0,-91.758
"3464",-22.514,0,-91.758
"3465",-22.758,0,-91.758
"3466",-23.735,0,-91.758
"3467",-23.491,0,-91.758
"3468",-23.491,0,-91.758
"3469",-22.514,0,-91.758
"3470",-22.026,0,-91.758
"3471",-20.317,0,-91.758
"3472",-19.34,0,-91.758
"3473",-17.143,0,-91.758
"3474",-14.946,0,-91.758
"3475",-13.481,0,-91.758
"3476",-11.039,0,-91.758
"3477",-8.842,0,-91.758
"3478",-7.377,0,-91.758
"3479",-4.936,0,-91.758
"3480",-3.227,0,-91.758
"3481",-1.762,0.391,-91.757
"3482",-0.541,0,-91.757
"3483",1.168,0,-91.757
"3484",2.632,0,-91.757
"3485",4.097,0,-91.757
"3486",5.562,0,-91.757
"3487",6.539,0.391,-91.755
"3488",8.004,0,-91.755
"3489",8.98,0,-91.755
"3490",10.689,0,-91.755
"3491",11.421,0,-91.755
"3492",12.886,0,-91.755
"3493",13.619,0,-91.755
"3494",14.839,0,-91.755
"3495",16.548,0,-91.755
"3496",17.525,0.391,-91.754
"3497",18.502,0,-91.754
"3498",18.746,0,-91.754
"3499",19.478,0,-91.754
"3500",20.943,0,-91.754
"3501",21.431,0,-91.754
"3502",22.164,0.391,-91.752
"3503",23.14,1.562,-91.746
"3504",23.873,3.515,-91.732
"3505",24.117,5.468,-91.711
"3506",25.093,6.249,-91.687
"3507",25.093,7.03,-91.659
"3508",26.07,7.42,-91.63
"3509",26.558,7.811,-91.6
"3510",27.046,8.982,-91.565
"3511",28.023,10.545,-91.523
"3512",28.267,10.935,-91.481
"3513",29.244,12.107,-91.433
"3514",29.976,12.497,-91.385
"3515",30.22,12.888,-91.334
"3516",30.953,13.278,-91.282
"3517",31.685,14.45,-91.226
"3518",32.418,15.231,-91.166
"3519",32.662,16.012,-91.104
"3520",33.394,16.403,-91.04
"3521",33.882,16.403,-90.976
"3522",34.859,17.184,-90.909
"3523",36.08,17.184,-90.841
"3524",37.056,18.355,-90.77
"3525",37.789,18.746,-90.697
"3526",39.009,19.527,-90.62
"3527",39.742,19.918,-90.542
"3528",40.474,20.308,-90.463
"3529",41.451,19.918,-90.385
"3530",42.427,20.308,-90.306
"3531",43.404,21.089,-90.224
"3532",44.136,21.48,-90.14
"3533",45.357,22.261,-90.053
"3534",45.845,22.261,-89.966
"3535",46.822,22.651,-89.877
"3536",47.31,22.651,-89.789
"3537",48.531,22.651,-89.7
"3538",49.507,23.042,-89.61
"3539",49.996,23.823,-89.517
"3540",50.972,23.823,-89.424
"3541",51.949,24.604,-89.328
"3542",53.17,24.214,-89.234
"3543",54.146,24.604,-89.137
"3544",54.879,24.214,-89.043
"3545",56.099,24.995,-88.945
"3546",57.076,24.995,-88.848
"3547",57.564,25.385,-88.748
"3548",58.785,26.166,-88.646
"3549",59.517,25.776,-88.546
"3550",59.761,26.166,-88.443
"3551",60.494,25.776,-88.343
"3552",61.226,25.776,-88.242
"3553",61.714,26.166,-88.14
"3554",62.691,26.557,-88.036
"3555",62.691,26.557,-87.932
"3556",63.668,26.947,-87.827
"3557",63.912,27.338,-87.72
"3558",64.156,26.947,-87.615
"3559",64.644,26.947,-87.51
"3560",64.644,26.947,-87.404
"3561",65.132,27.338,-87.298
"3562",65.621,27.338,-87.191
"3563",65.865,27.728,-87.083
"3564",66.109,27.728,-86.974
"3565",66.109,28.119,-86.864
"3566",66.353,27.728,-86.756
"3567",67.086,27.728,-86.648
"3568",67.574,27.728,-86.539
"3569",67.818,28.119,-86.43
"3570",68.062,28.119,-86.32
"3571",68.795,28.51,-86.208
"3572",69.283,28.51,-86.097
"3573",69.283,28.51,-85.986
"3574",70.259,28.119,-85.876
"3575",70.259,28.51,-85.764
"3576",70.992,28.51,-85.653
"3577",71.236,28.9,-85.54
"3578",72.213,28.51,-85.429
"3579",72.701,28.51,-85.317
"3580",72.701,28.9,-85.205
"3581",73.433,28.9,-85.092
"3582",73.677,28.9,-84.979
"3583",74.166,28.9,-84.866
"3584",74.41,28.9,-84.753
"3585",75.386,28.9,-84.64
"3586",75.386,28.9,-84.527
"3587",76.363,29.681,-84.411
"3588",76.363,28.9,-84.298
"3589",76.851,29.291,-84.184
"3590",77.584,28.9,-84.071
"3591",78.56,28.9,-83.958
"3592",78.804,29.291,-83.844
